match_id,team_id,ward_type,time,x,y,time_window,game_stage,momentum,hero_name,wx,wy,x_original,y_original,coord_type,map_width,map_height,x_processed,y_processed,grid_denom,transform_enabled,transform_scale,transform_shift_x,transform_shift_y,transform_invert_y
8461153370,9572001,sentry,2024,155.4,169.9,30-35min,Late Farm,Negative,Alchemist,731.2,847.2,155.4,169.9,auto_grid_255_opendota,1024,1024,91.4,105.9,255.0,True,1.0,0.0,0.0,False
8461153370,9572001,observer,1800,121.9,136.7,30-35min,Late Farm,Neutral,Oracle,463.20000000000005,581.5999999999999,121.9,136.7,auto_grid_255_opendota,1024,1024,57.900000000000006,72.69999999999999,255.0,True,1.0,0.0,0.0,False
8461153370,9572001,observer,1875,164.0,134.4,30-35min,Late Farm,Neutral,Oracle,800.0,563.2,164.0,134.4,auto_grid_255_opendota,1024,1024,100.0,70.4,255.0,True,1.0,0.0,0.0,False
8461153370,9572001,observer,2026,178.6,101.7,30-35min,Late Farm,Negative,Oracle,916.8,301.6,178.6,101.7,auto_grid_255_opendota,1024,1024,114.6,37.7,255.0,True,1.0,0.0,0.0,False
8461153370,9572001,sentry,1800,119.9,135.3,30-35min,Late Farm,Neutral,Oracle,447.20000000000005,570.4000000000001,119.9,135.3,auto_grid_255_opendota,1024,1024,55.900000000000006,71.30000000000001,255.0,True,1.0,0.0,0.0,False
8461153370,9572001,sentry,1875,164.1,134.4,30-35min,Late Farm,Neutral,Oracle,800.8,563.2,164.1,134.4,auto_grid_255_opendota,1024,1024,100.1,70.4,255.0,True,1.0,0.0,0.0,False
8461153370,9572001,sentry,2025,175.9,101.2,30-35min,Late Farm,Negative,Oracle,895.2,297.6,175.9,101.2,auto_grid_255_opendota,1024,1024,111.9,37.2,255.0,True,1.0,0.0,0.0,False
